YEAR,GAME_ID,CURRENT_ROUND,TEAM_A,TEAM_A_NO,SEED_A,SCORE_A,TEAM_B,TEAM_B_NO,SEED_B,SCORE_B,TARGET,KADJ EM_A,KADJ O_A,KADJ D_A,BADJ EM_A,BADJ O_A,BADJ D_A,BARTHAG_A,EFG%_A,EFG%D_A,TOV%_A,TOV%D_A,OREB%_A,DREB%_A,FTR_A,FTRD_A,ELITE SOS_A,WAB_A,EXP_A,TALENT_A,WIN%_A,KADJ EM_B,KADJ O_B,KADJ D_B,BADJ EM_B,BADJ O_B,BADJ D_B,BARTHAG_B,EFG%_B,EFG%D_B,TOV%_B,TOV%D_B,OREB%_B,DREB%_B,FTR_B,FTRD_B,ELITE SOS_B,WAB_B,EXP_B,TALENT_B,WIN%_B,KADJ EM_DIFF,KADJ O_DIFF,KADJ D_DIFF,BADJ EM_DIFF,BADJ O_DIFF,BADJ D_DIFF,BARTHAG_DIFF,EFG%_DIFF,EFG%D_DIFF,TOV%_DIFF,TOV%D_DIFF,OREB%_DIFF,DREB%_DIFF,ELITE SOS_DIFF,WAB_DIFF,WIN%_DIFF,TALENT_DIFF,EXP_DIFF,SEED_DIFF
2016,1073,64,Syracuse,555,10,70,Dayton,592,7,51,1,15.8501,111.357,95.507,16.2,110.8,94.6,0.86,50.4,47.5,18.3,20.6,33.0,64.7,35.5,29.4,30.281,-0.3,1.713,88.863,59.375,13.3434,106.934,93.5907,14.2,106.8,92.6,0.838,52.0,46.9,18.8,17.9,28.9,76.4,41.0,32.5,20.789,2.4,1.562,36.347,78.125,2.5066999999999986,4.423000000000002,1.9163000000000068,2.0,4.0,2.0,0.02200000000000002,-1.6000000000000014,0.6000000000000014,-0.5,2.700000000000003,4.100000000000001,-11.700000000000003,9.491999999999997,-2.6999999999999997,-18.75,52.516,0.15100000000000002,3
2016,1075,64,Fresno St.,588,14,69,Utah,546,3,80,0,6.69862,107.084,100.385,5.6,105.5,99.9,0.652,48.2,48.5,14.9,20.8,30.3,71.0,38.1,46.4,17.899,-0.9,2.293,40.734,71.875,18.1129,115.673,97.5601,17.9,115.2,97.3,0.875,55.2,47.4,17.8,15.2,29.0,72.0,38.4,23.4,30.751,5.6,2.011,34.826,75.75758,-11.41428,-8.588999999999999,2.8248999999999995,-12.299999999999999,-9.700000000000003,2.6000000000000085,-0.22299999999999998,-7.0,1.1000000000000014,-2.9000000000000004,5.600000000000001,1.3000000000000007,-1.0,-12.852,-6.5,-3.8825800000000044,5.908000000000001,0.28200000000000003,11
2016,1077,64,Gonzaga,587,11,68,Seton Hall,560,6,52,1,19.2756,116.44,97.1644,20.7,117.0,96.3,0.904,55.3,45.1,16.5,14.9,31.9,74.1,35.9,28.3,20.236,2.1,1.788,58.0,78.125,17.6691,111.433,93.7641,18.7,111.2,92.5,0.893,50.2,45.3,19.5,19.2,35.0,69.3,40.6,33.7,30.728,5.3,1.139,62.243,75.75758,1.6065000000000005,5.006999999999991,3.4003000000000014,2.0,5.799999999999997,3.799999999999997,0.01100000000000001,5.099999999999994,-0.19999999999999574,-3.0,-4.299999999999999,-3.1000000000000014,4.799999999999997,-10.492,-3.1999999999999997,2.3674199999999956,-4.243000000000002,0.649,5
2016,1079,64,Iona,581,13,81,Iowa St.,579,4,94,0,7.8333,110.602,102.768,6.1,108.9,102.8,0.66,53.8,48.5,17.6,19.4,29.4,68.7,32.5,36.2,13.931,-3.6,2.184,8.384,68.75,21.0754,121.033,99.9576,21.5,120.4,98.9,0.906,56.8,49.5,16.0,17.1,27.3,69.3,25.5,24.2,34.953,3.6,2.427,63.044,65.625,-13.242099999999997,-10.430999999999997,2.8104000000000013,-15.4,-11.5,3.8999999999999915,-0.246,-3.0,-1.0,1.6000000000000014,2.299999999999997,2.099999999999998,-0.5999999999999943,-21.022000000000006,-7.2,3.125,-54.66,-0.24299999999999988,9
2016,1081,64,Little Rock,576,12,85,Purdue,562,5,83,1,13.3265,108.951,95.6244,11.3,106.9,95.6,0.783,52.4,45.1,15.9,21.4,26.9,69.9,31.4,38.3,13.219,2.1,2.35,0.475,87.09677,24.5939,117.0,92.4061,23.8,116.6,92.8,0.933,53.7,44.3,17.5,13.8,35.3,76.7,35.1,27.7,26.889,4.4,1.518,66.451,76.47059,-11.267400000000002,-8.049000000000007,3.2182999999999993,-12.5,-9.699999999999989,2.799999999999997,-0.15000000000000002,-1.3000000000000043,0.8000000000000043,-1.5999999999999996,7.599999999999998,-8.399999999999999,-6.799999999999997,-13.67,-2.3000000000000003,10.626180000000005,-65.976,0.8320000000000001,7
2016,1083,64,Butler,599,9,71,Texas Tech,551,8,61,1,15.8497,117.318,101.468,18.5,117.9,99.4,0.877,52.5,49.4,14.5,18.6,32.8,72.2,39.8,36.2,29.739,2.1,2.128,61.077,67.74194,14.7244,113.846,99.1212,13.9,112.4,98.5,0.82,49.9,49.3,17.7,18.9,31.7,67.6,43.1,32.9,32.532,1.3,1.716,18.334,61.29032,1.125300000000001,3.471999999999994,2.3468000000000018,4.6,5.5,0.9000000000000057,0.05700000000000005,2.6000000000000014,0.10000000000000142,-3.1999999999999993,-0.29999999999999716,1.0999999999999979,4.6000000000000085,-2.7929999999999957,0.8,6.451619999999998,42.742999999999995,0.41200000000000014,1
2016,1085,64,Hampton,585,16,45,Virginia,542,1,81,0,-6.80879,99.7519,106.561,-8.9,98.0,106.9,0.269,47.2,48.0,18.9,16.9,34.9,72.6,42.0,36.4,8.629,-6.3,2.293,4.609,66.66667,29.0952,120.224,91.1288,27.6,119.5,91.9,0.954,54.4,48.7,15.3,19.7,30.6,74.1,32.4,33.7,36.199,8.7,1.985,74.302,78.78788,-35.90399,-20.472099999999998,15.432200000000009,-36.5,-21.5,15.0,-0.6849999999999999,-7.199999999999996,-0.7000000000000028,3.599999999999998,-2.8000000000000007,4.299999999999997,-1.5,-27.57,-15.0,-12.121210000000005,-69.69300000000001,0.30800000000000005,15
2016,1087,64,Weber St.,541,15,53,Xavier,537,2,71,0,2.74146,103.593,100.851,3.3,102.9,99.6,0.593,54.9,47.2,19.7,15.5,26.0,74.8,46.6,28.8,9.167,-3.7,1.391,1.595,74.19355,21.71,117.096,95.3858,22.6,117.1,94.5,0.922,51.5,47.9,17.5,19.4,35.7,73.7,42.9,34.4,29.509,7.7,1.534,65.075,84.375,-18.96854,-13.503,5.465199999999996,-19.3,-14.199999999999989,5.099999999999994,-0.32900000000000007,3.3999999999999986,-0.6999999999999957,2.1999999999999993,-3.8999999999999986,-9.700000000000003,1.0999999999999943,-20.342,-11.4,-10.181449999999998,-63.480000000000004,-0.14300000000000002,13
2016,1089,64,Pittsburgh,564,10,43,Wisconsin,538,7,47,0,16.2013,115.484,99.2827,17.1,115.3,98.2,0.864,51.3,50.5,17.4,17.1,37.4,72.5,36.6,32.6,31.513,1.8,2.072,57.184,64.51613,16.3651,111.769,95.4038,14.6,110.2,95.6,0.837,49.0,48.5,17.0,18.8,33.6,71.8,39.7,34.3,29.577,0.4,1.348,58.366,62.5,-0.16380000000000194,3.714999999999989,3.8789000000000016,2.5000000000000018,5.099999999999994,2.6000000000000085,0.027000000000000024,2.299999999999997,2.0,0.3999999999999986,-1.6999999999999993,3.799999999999997,0.7000000000000028,1.936,1.4,2.016130000000004,-1.1820000000000022,0.724,3
2016,1091,64,Stephen F. Austin,557,14,70,West Virginia,540,3,56,1,14.405,111.339,96.9336,10.9,108.5,97.6,0.772,55.5,49.6,18.2,25.9,33.5,70.3,33.9,40.1,9.477,-1.2,2.171,0.458,82.14286,25.9146,116.39,90.4754,25.2,115.4,90.2,0.944,50.2,48.8,19.6,25.5,41.9,72.8,46.1,54.8,34.85,7.4,1.724,46.477,76.47059,-11.5096,-5.051000000000002,6.458200000000005,-14.299999999999999,-6.900000000000006,7.3999999999999915,-0.17199999999999993,5.299999999999997,0.8000000000000043,-1.4000000000000021,0.3999999999999986,-8.399999999999999,-2.5,-25.373,-8.6,5.6722699999999975,-46.019,0.44699999999999984,11
2016,1093,64,Michigan,573,11,63,Notre Dame,568,6,70,0,14.5538,115.094,100.54,15.0,114.7,99.7,0.834,55.0,51.2,14.7,17.7,24.4,73.7,28.4,26.8,29.236,0.8,1.418,54.482,63.63636,15.9813,119.69,103.709,14.9,118.4,103.5,0.824,53.5,49.2,14.8,14.8,32.8,68.7,33.2,26.9,31.682,2.3,1.721,76.873,65.625,-1.4274999999999984,-4.596000000000004,-3.168999999999997,0.09999999999999964,-3.700000000000003,-3.799999999999997,0.010000000000000009,1.5,2.0,-0.10000000000000142,2.8999999999999986,-8.399999999999999,5.0,-2.445999999999998,-1.4999999999999998,-1.9886399999999966,-22.391000000000005,-0.30300000000000016,5
2016,1095,64,Stony Brook,556,13,57,Kentucky,577,4,85,0,8.53773,107.481,98.9433,7.4,106.1,98.7,0.697,53.2,47.3,17.2,18.5,34.4,74.2,32.5,27.6,11.251,-1.1,2.267,0.2,80.0,25.1996,122.508,97.3082,26.5,122.3,95.8,0.943,53.7,44.9,16.1,17.9,37.8,68.3,38.3,41.4,28.159,5.0,0.956,92.397,76.47059,-16.66187,-15.027000000000001,1.6350999999999942,-19.1,-16.200000000000003,2.9000000000000057,-0.246,-0.5,2.3999999999999986,1.0999999999999979,0.6000000000000014,-3.3999999999999986,5.900000000000006,-16.908,-6.1,3.5294099999999986,-92.197,1.311,9
2016,1097,64,Chattanooga,596,12,74,Indiana,582,5,99,0,7.41784,107.156,99.7384,5.6,105.9,100.3,0.651,51.8,49.8,17.9,20.3,32.4,71.1,42.0,30.8,11.639,0.4,2.305,7.903,84.375,22.7957,120.855,98.0589,22.1,120.1,98.0,0.912,58.6,49.5,19.8,18.9,37.7,71.3,33.3,29.3,23.197,3.2,1.749,68.041,78.125,-15.37786,-13.698999999999998,1.6795000000000044,-16.5,-14.199999999999989,2.299999999999997,-0.261,-6.800000000000004,0.29999999999999716,-1.9000000000000021,1.4000000000000021,-5.300000000000004,-0.20000000000000284,-11.558,-2.8000000000000003,6.25,-60.138,0.556,7
2016,1099,64,Providence,563,9,70,USC,547,8,69,1,13.5932,109.321,95.7275,13.8,108.9,95.1,0.826,48.1,48.8,16.3,20.7,30.9,69.8,37.7,27.8,31.166,3.3,1.133,59.887,69.69697,14.7848,113.901,99.116,15.8,113.8,98.0,0.848,52.0,47.3,16.5,16.9,32.4,68.1,35.3,28.5,26.984,0.2,1.247,72.171,63.63636,-1.191600000000001,-4.579999999999998,-3.3884999999999934,-2.0,-4.8999999999999915,-2.9000000000000057,-0.02200000000000002,-3.8999999999999986,1.5,-0.1999999999999993,3.8000000000000007,-1.5,1.7000000000000028,4.181999999999999,3.0999999999999996,6.06060999999999,-12.284000000000006,-0.1140000000000001,1
2016,1101,64,Florida Gulf Coast,589,16,67,North Carolina,570,1,83,0,-1.39023,102.917,104.307,-0.7,102.3,103.0,0.48,51.2,48.1,16.9,16.2,31.5,72.5,36.4,36.1,11.006,-8.4,1.331,24.576,55.17241,28.0379,121.139,93.1009,25.8,120.1,94.3,0.942,52.1,47.4,15.4,18.6,39.8,70.1,32.2,29.7,32.034,8.5,1.854,90.938,82.35294,-29.42813,-18.221999999999994,11.206100000000006,-26.5,-17.799999999999997,8.700000000000003,-0.46199999999999997,-0.8999999999999986,0.7000000000000028,1.4999999999999982,-2.400000000000002,-8.299999999999997,2.4000000000000057,-21.028,-16.9,-27.180530000000005,-66.362,-0.5230000000000001,15
2016,1103,64,Cal St. Bakersfield,598,15,68,Oklahoma,567,2,82,0,6.49871,103.37,96.8714,7.7,103.2,95.5,0.709,49.3,44.7,18.1,21.8,34.0,70.4,38.5,42.0,10.513,-3.5,1.895,5.421,72.41379,24.849,117.285,92.4357,24.8,117.6,92.8,0.938,54.5,46.4,18.0,17.6,30.5,70.2,33.6,27.3,35.834,8.0,2.158,57.714,78.125,-18.35029,-13.914999999999992,4.435699999999997,-17.1,-14.399999999999991,2.700000000000003,-0.22899999999999998,-5.200000000000003,-1.6999999999999957,0.10000000000000142,4.199999999999999,3.5,0.20000000000000284,-25.321000000000005,-11.5,-5.711209999999994,-52.293,-0.2629999999999999,13
2016,1105,64,VCU,544,10,75,Oregon St.,565,7,67,1,16.2152,110.984,94.769,17.6,111.4,93.8,0.878,50.9,49.0,16.2,21.9,33.3,72.2,32.3,37.0,20.513,-0.1,2.092,38.015,70.58824,12.4371,110.836,98.3992,11.7,109.8,98.1,0.785,49.9,49.4,16.8,19.5,29.4,67.7,37.2,39.3,30.461,0.3,1.608,44.404,60.0,3.7781000000000002,0.14799999999999613,-3.630199999999988,5.900000000000002,1.6000000000000085,-4.299999999999997,0.09299999999999997,1.0,-0.3999999999999986,-0.6000000000000014,2.3999999999999986,3.8999999999999986,4.5,-9.947999999999997,-0.4,10.588239999999999,-6.389000000000003,0.484,3
2016,1107,64,Green Bay,586,14,65,Texas A&M,552,3,92,0,3.98885,108.225,104.236,2.5,106.9,104.4,0.568,49.9,51.2,15.6,20.9,31.3,68.2,42.2,35.4,15.675,-4.5,2.069,0.2,63.63636,21.8057,114.159,92.3528,21.5,113.7,92.2,0.918,51.4,47.1,17.2,20.9,35.0,70.0,37.5,32.4,27.831,5.2,1.815,69.544,76.47059,-17.816850000000002,-5.934000000000012,11.883200000000002,-19.0,-6.799999999999997,12.200000000000003,-0.3500000000000001,-1.5,4.100000000000001,-1.5999999999999996,0.0,-3.6999999999999993,-1.7999999999999972,-12.155999999999999,-9.7,-12.834229999999998,-69.344,0.254,11
2016,1109,64,Northern Iowa,569,11,75,Texas,553,6,72,1,10.0945,108.298,98.2039,11.2,108.8,97.6,0.777,53.3,48.6,15.2,18.7,17.8,72.8,32.8,23.6,21.49,-2.1,2.207,36.74,63.63636,17.1061,112.821,95.7146,16.2,111.5,95.3,0.859,49.3,47.5,15.4,18.5,30.7,67.7,39.7,37.5,36.005,3.2,1.958,73.204,62.5,-7.011600000000001,-4.522999999999996,2.4893,-5.0,-2.700000000000003,2.299999999999997,-0.08199999999999996,4.0,1.1000000000000014,-0.20000000000000107,0.1999999999999993,-12.899999999999999,5.099999999999994,-14.515000000000004,-5.300000000000001,1.1363600000000034,-36.46399999999999,0.2489999999999999,5
2016,1111,64,UNC Wilmington,548,13,85,Duke,591,4,93,0,9.25855,110.051,100.792,8.0,108.6,100.6,0.707,51.2,47.1,16.0,20.1,32.1,70.1,35.9,54.3,13.73,-0.7,1.606,1.709,76.66667,22.0532,121.786,99.7328,23.0,121.5,98.5,0.918,53.7,49.4,14.3,17.7,34.0,65.5,40.2,25.4,32.331,4.2,1.063,94.152,69.69697,-12.79465,-11.735,1.0592000000000041,-15.0,-12.900000000000006,2.0999999999999943,-0.21100000000000008,-2.5,-2.299999999999997,1.6999999999999993,2.400000000000002,-1.8999999999999986,4.599999999999994,-18.601000000000003,-4.9,6.969700000000003,-92.443,0.5430000000000001,9
2016,1113,64,Yale,536,12,79,Baylor,601,5,75,1,13.8265,109.51,95.6837,12.9,108.2,95.3,0.812,52.5,46.3,20.1,18.2,39.2,76.0,42.1,33.8,15.942,-0.1,2.27,3.85,77.77778,19.9152,118.756,98.8407,18.5,117.8,99.3,0.877,51.7,51.0,18.9,19.8,40.2,71.2,39.2,38.1,35.471,3.5,1.878,48.262,65.625,-6.088699999999999,-9.245999999999995,-3.1569999999999965,-5.6,-9.599999999999994,-4.0,-0.06499999999999995,0.7999999999999972,-4.700000000000003,1.2000000000000028,-1.6000000000000014,-1.0,4.799999999999997,-19.528999999999996,-3.6,12.152780000000007,-44.412,0.3920000000000001,7
2016,1115,64,Cincinnati,595,9,76,Saint Joseph's,561,8,78,0,17.1593,110.035,92.8755,16.8,109.5,92.7,0.872,49.0,45.3,16.4,20.6,36.8,69.4,33.5,26.9,23.448,0.3,1.92,56.651,68.75,14.6358,113.435,98.7988,16.1,113.0,96.9,0.854,51.3,47.9,14.3,16.2,28.3,74.2,37.7,24.5,21.526,3.4,1.79,41.08,79.41176,2.523500000000002,-3.4000000000000057,-5.923299999999998,0.6999999999999993,-3.5,-4.200000000000003,0.018000000000000016,-2.299999999999997,-2.6000000000000014,2.099999999999998,4.400000000000002,8.499999999999996,-4.799999999999997,1.9220000000000006,-3.1,-10.661760000000001,15.571000000000005,0.1299999999999999,1
2016,1117,64,Holy Cross,583,16,52,Oregon,566,1,91,0,-11.4879,97.0369,108.525,-10.3,97.3,107.6,0.239,47.9,53.2,16.6,20.0,23.6,70.4,36.1,33.8,9.645,-14.5,1.649,5.623,42.42424,22.7847,119.63,96.8455,20.8,117.7,96.9,0.904,52.3,49.0,16.3,20.6,34.6,68.7,40.2,32.3,27.638,6.7,1.495,51.771,81.81818,-34.2726,-22.593099999999993,11.679500000000004,-31.1,-20.400000000000006,10.699999999999989,-0.665,-4.399999999999999,4.200000000000003,0.3000000000000007,-0.6000000000000014,-11.0,1.7000000000000028,-17.993000000000002,-21.2,-39.39394,-46.148,0.15399999999999991,15
2016,1119,64,UNC Asheville,549,15,56,Villanova,543,2,86,0,4.21193,103.529,99.3166,1.7,101.1,99.4,0.549,49.9,48.7,18.6,22.4,31.6,70.6,42.4,33.4,10.414,-6.3,1.148,11.114,64.51613,26.7471,118.299,91.552,28.5,118.9,90.4,0.959,54.3,46.3,16.4,20.4,28.6,71.3,34.3,31.4,30.779,8.9,1.709,81.555,85.29412,-22.53517,-14.77000000000001,7.764599999999987,-26.8,-17.80000000000001,9.0,-0.4099999999999999,-4.399999999999999,2.4000000000000057,2.200000000000003,2.0,3.0,-0.7000000000000028,-20.365000000000002,-15.2,-20.777990000000003,-70.441,-0.5610000000000002,13
2016,1121,64,Temple,554,10,70,Iowa,580,7,72,0,8.34785,106.619,98.2712,8.2,106.3,98.1,0.716,46.9,46.7,13.7,16.6,29.0,70.2,27.1,28.6,24.923,-0.1,2.186,55.758,65.625,21.3563,116.298,94.9421,21.2,116.0,94.8,0.911,51.8,47.4,15.0,18.9,32.3,68.6,33.4,25.2,29.23,2.0,2.125,54.413,67.74194,-13.008450000000002,-9.679000000000002,3.329099999999997,-13.0,-9.700000000000003,3.299999999999997,-0.19500000000000006,-4.899999999999999,-0.6999999999999957,-1.3000000000000007,-2.299999999999997,-3.299999999999997,1.6000000000000085,-4.307000000000002,-2.1,-2.1169399999999996,1.345000000000006,0.06099999999999994,3
2016,1123,64,Buffalo,600,14,72,Miami FL,574,3,79,0,2.71119,105.541,102.83,1.8,104.3,102.5,0.55,49.6,49.8,18.9,17.7,32.2,71.4,41.7,37.1,17.81,-5.8,1.454,6.348,57.57576,22.848,118.848,95.9995,23.4,118.8,95.4,0.926,53.9,48.0,16.0,17.5,30.5,70.8,40.0,28.8,32.355,6.9,2.218,66.635,78.125,-20.136809999999997,-13.307000000000002,6.830500000000001,-21.599999999999998,-14.5,7.099999999999994,-0.376,-4.299999999999997,1.7999999999999972,2.8999999999999986,0.1999999999999993,1.7000000000000028,0.6000000000000085,-14.544999999999998,-12.7,-20.549239999999998,-60.287000000000006,-0.764,11
2016,1125,64,Wichita St.,539,11,65,Arizona,603,6,55,1,21.1508,111.743,90.5918,21.2,111.5,90.3,0.919,49.6,44.5,14.8,23.2,31.9,76.4,37.8,45.4,18.276,0.2,1.873,27.563,74.19355,21.8831,117.368,95.4851,20.7,116.4,95.7,0.905,53.8,46.3,17.9,16.2,35.1,75.1,44.1,29.2,25.107,3.4,2.016,66.359,75.75758,-0.7322999999999986,-5.625,-4.893299999999996,0.5,-4.900000000000006,-5.400000000000006,0.014000000000000012,-4.199999999999996,-1.7999999999999972,-3.099999999999998,7.0,-3.200000000000003,1.3000000000000114,-6.8309999999999995,-3.1999999999999997,-1.5640300000000025,-38.79599999999999,-0.14300000000000002,5
2016,1127,64,Hawaii,584,13,77,California,597,4,66,1,11.736,108.243,96.5071,11.4,107.3,95.9,0.784,52.5,44.9,18.4,19.9,30.9,73.3,46.3,39.3,13.153,0.8,2.152,15.446,83.33333,19.6396,112.902,93.2625,19.5,112.5,93.0,0.899,52.5,44.0,17.5,14.1,32.4,74.3,41.6,37.2,27.208,2.2,1.439,78.13,69.69697,-7.903600000000001,-4.659000000000006,3.2445999999999913,-8.1,-5.200000000000003,2.9000000000000057,-0.11499999999999999,0.0,0.8999999999999986,0.8999999999999986,5.799999999999999,-1.5,-1.0,-14.054999999999998,-1.4000000000000001,13.63636000000001,-62.684,0.7130000000000001,9
2016,1129,64,South Dakota St.,559,12,74,Maryland,575,5,79,0,9.58182,110.826,101.245,9.8,110.5,100.7,0.744,51.4,47.7,17.1,17.1,32.4,74.5,40.6,39.7,12.136,-1.2,1.889,12.379,77.41935,20.7136,116.294,95.5806,18.7,115.1,96.4,0.885,55.6,46.7,19.1,16.5,30.2,70.5,35.7,26.9,28.313,4.0,1.774,87.245,75.0,-11.13178,-5.4680000000000035,5.6644000000000005,-8.899999999999999,-4.599999999999994,4.299999999999997,-0.14100000000000001,-4.200000000000003,1.0,-2.0,0.6000000000000014,2.1999999999999993,4.0,-16.177,-5.2,2.4193499999999943,-74.866,0.11499999999999999,7
2016,1131,64,Connecticut,593,9,74,Colorado,594,8,67,1,18.752,111.651,92.899,17.1,110.4,93.3,0.874,52.0,44.2,16.5,18.1,29.1,70.8,29.7,34.5,23.62,1.2,1.968,72.327,70.58824,13.5905,108.785,95.1948,12.4,107.8,95.4,0.803,48.4,46.9,18.8,15.4,35.0,75.4,40.0,35.5,26.719,0.7,1.771,53.765,65.625,5.161499999999998,2.8659999999999997,-2.2958,4.700000000000001,2.6000000000000085,-2.1000000000000085,0.07099999999999995,3.6000000000000014,-2.6999999999999957,-2.3000000000000007,2.700000000000001,-5.899999999999999,-4.6000000000000085,-3.099,0.5,4.963239999999999,18.561999999999998,0.19700000000000006,1
2016,1133,64,Austin Peay,602,16,79,Kansas,578,1,105,0,-5.09934,104.005,109.104,-6.6,101.8,108.4,0.327,51.5,53.6,20.4,18.8,31.8,70.3,46.5,31.1,12.023,-11.3,1.667,0.232,48.48485,29.804,120.379,90.575,29.2,120.5,91.3,0.961,55.9,45.3,17.8,19.1,32.2,71.2,39.0,37.2,35.686,11.6,1.863,80.776,87.87879,-34.90334,-16.37400000000001,18.528999999999996,-35.8,-18.700000000000003,17.10000000000001,-0.6339999999999999,-4.399999999999999,8.300000000000004,2.599999999999998,-0.3000000000000007,-0.40000000000000213,-0.9000000000000057,-23.663,-22.9,-39.39393999999999,-80.544,-0.19599999999999995,15
2017,1135,2,North Carolina,638,1,71,Gonzaga,658,1,65,1,28.0091,122.075,94.0654,27.9,121.0,93.1,0.953,52.3,48.5,16.4,18.7,42.0,74.9,33.1,31.4,35.516,8.3,1.917,88.126,78.78788,33.0538,120.711,87.6571,31.8,119.8,88.0,0.972,58.0,41.6,15.9,17.7,29.9,74.6,38.2,26.0,19.459,7.7,1.78,68.782,96.9697,-5.044700000000002,1.3640000000000043,6.408299999999997,-3.900000000000002,1.2000000000000028,5.099999999999994,-0.019000000000000017,-5.700000000000003,6.899999999999999,0.4999999999999982,1.0,12.100000000000001,0.30000000000001137,16.057,0.6000000000000005,-18.181820000000002,19.34400000000001,0.137,0
2017,1137,4,North Carolina,638,1,77,Oregon,631,3,76,1,28.0091,122.075,94.0654,27.9,121.0,93.1,0.953,52.3,48.5,16.4,18.7,42.0,74.9,33.1,31.4,35.516,8.3,1.917,88.126,78.78788,23.8276,117.728,93.9002,22.3,116.0,93.7,0.921,55.6,46.1,17.0,20.1,32.0,70.2,34.4,26.6,23.71,6.0,1.779,56.758,84.84848,4.1815,4.347000000000008,0.16519999999999868,5.599999999999998,5.0,-0.6000000000000085,0.03199999999999992,-3.3000000000000043,2.3999999999999986,-0.6000000000000014,-1.4000000000000021,10.0,4.700000000000003,11.805999999999997,2.3000000000000007,-6.060599999999994,31.368000000000002,0.13800000000000012,-2
2017,1139,4,Gonzaga,658,1,77,South Carolina,623,7,73,1,33.0538,120.711,87.6571,31.8,119.8,88.0,0.972,58.0,41.6,15.9,17.7,29.9,74.6,38.2,26.0,19.459,7.7,1.78,68.782,96.9697,17.0302,105.546,88.5163,16.9,105.2,88.3,0.882,46.7,45.0,19.0,24.5,33.8,68.4,39.9,46.7,27.468,1.7,1.537,50.958,67.74194,16.023600000000002,15.164999999999992,-0.8592000000000013,14.900000000000002,14.599999999999994,-0.29999999999999716,0.08999999999999997,11.299999999999997,-3.3999999999999986,-3.0999999999999996,-6.800000000000001,-3.8999999999999986,6.199999999999989,-8.009,6.0,29.227760000000004,17.823999999999998,0.2430000000000001,-6
2017,1141,8,Kentucky,651,2,73,North Carolina,638,1,75,0,27.2664,119.139,91.8728,27.7,119.2,91.5,0.954,53.2,47.4,16.0,19.4,34.0,72.8,41.7,34.7,30.841,9.0,0.935,86.539,85.29412,28.0091,122.075,94.0654,27.9,121.0,93.1,0.953,52.3,48.5,16.4,18.7,42.0,74.9,33.1,31.4,35.516,8.3,1.917,88.126,78.78788,-0.7426999999999992,-2.936000000000007,-2.1925999999999988,-0.1999999999999993,-1.7999999999999972,-1.5999999999999943,0.0010000000000000009,0.9000000000000057,-1.1000000000000014,-0.3999999999999986,0.6999999999999993,-8.0,-2.1000000000000085,-4.674999999999997,0.6999999999999993,6.506240000000005,-1.5870000000000033,-0.982,1
2017,1143,8,Oregon,631,3,74,Kansas,654,1,60,1,23.8276,117.728,93.9002,22.3,116.0,93.7,0.921,55.6,46.1,17.0,20.1,32.0,70.2,34.4,26.6,23.71,6.0,1.779,56.758,84.84848,25.975,120.833,94.8585,26.0,120.4,94.4,0.943,55.9,47.9,18.1,18.6,34.3,69.6,36.8,30.8,35.994,11.0,1.763,75.629,87.5,-2.147400000000001,-3.105000000000004,-0.9583000000000084,-3.6999999999999993,-4.400000000000006,-0.7000000000000028,-0.02199999999999991,-0.29999999999999716,-1.7999999999999972,-1.1000000000000014,1.5,-2.299999999999997,0.6000000000000085,-12.283999999999999,-5.0,-2.651520000000005,-18.871000000000002,0.016000000000000014,2
2017,1145,8,Xavier,604,11,59,Gonzaga,658,1,83,0,15.3189,114.744,99.4255,17.2,114.5,97.3,0.867,51.6,51.8,18.6,17.8,35.2,75.0,41.2,33.7,32.401,1.6,1.708,61.847,61.76471,33.0538,120.711,87.6571,31.8,119.8,88.0,0.972,58.0,41.6,15.9,17.7,29.9,74.6,38.2,26.0,19.459,7.7,1.78,68.782,96.9697,-17.734900000000003,-5.966999999999999,11.7684,-14.600000000000001,-5.299999999999997,9.299999999999997,-0.10499999999999998,-6.399999999999999,10.199999999999996,2.700000000000001,0.10000000000000142,5.300000000000004,0.4000000000000057,12.942000000000004,-6.1,-35.20499,-6.934999999999995,-0.07200000000000006,10
2017,1147,8,South Carolina,623,7,77,Florida,661,4,70,1,17.0302,105.546,88.5163,16.9,105.2,88.3,0.882,46.7,45.0,19.0,24.5,33.8,68.4,39.9,46.7,27.468,1.7,1.537,50.958,67.74194,26.3891,115.851,89.4618,26.4,115.7,89.3,0.952,51.5,45.6,16.6,21.1,31.9,70.8,40.4,33.9,33.955,6.3,1.974,70.37,75.0,-9.358899999999998,-10.304999999999993,-0.9454999999999956,-9.5,-10.5,-1.0,-0.06999999999999995,-4.799999999999997,-0.6000000000000014,2.3999999999999986,3.3999999999999986,1.8999999999999986,-2.3999999999999915,-6.486999999999998,-4.6,-7.25806,-19.412000000000006,-0.43700000000000006,3
